address,mac,ssid
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:6B,Amazon_9_1
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:6C,Tesla_9_1
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:6D,ApplePark_9_1
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:6E,Oracle_9_1
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:6F,Oracle2_9_1
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:70,Oracle3_9_1
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:71,Oracle4_9_1
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:72,Oracle5_9_1
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:73,Oracle6_9_1
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:74,Oracle7_9_1
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:75,Oracle8_9_1
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:76,Oracle9_9_1
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:77,Oracle10_9_1
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:78,CNN_9_1
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:79,NBC_9_1
77 W 66th St New York NY,AA:BB:CC:DD:EE:7A,ABC_9_1
51 W 52nd St New York NY,AA:BB:CC:DD:EE:7B,CBS_9_1
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:7C,Fox_9_1
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:7D,TimeWarner_9_1
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:7E,ATT_9_1
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:7F,Verizon_9_1
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:80,Sprint_9_1
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:81,SprintHQ_9_1
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:82,CocaCola_9_1
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:83,Pepsi_9_1
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:84,DrPepper_9_1
1 Monster Way Corona CA,AA:BB:CC:DD:EE:85,Monster_9_1
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:86,RedBull_9_1
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:87,Starbucks_9_1
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:88,Dunkin_9_1
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:89,McDonalds_9_1
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:8A,BurgerKing_9_1
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:8B,Wendys_9_1
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:8C,TacoBell_9_1
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:8D,KFC_9_1
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:8E,PizzaHut_9_1
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:8F,Dominos_9_1
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:90,PapaJohns_9_1
1 Subway Way Milford CT,AA:BB:CC:DD:EE:91,Subway_9_1
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:92,Chipotle_9_1
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:93,Panera_9_1
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:94,ChickfilA_9_1
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:95,InNOut_9_1
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:96,FiveGuys_9_1
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:97,ShakeShack_9_1
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:98,WhiteCastle_9_1
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:99,Sonic_9_1
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:9A,Arbys_9_1
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:9B,JackBox_9_1
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:9C,CarlsJr_9_1
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:9D,Hardees_9_1
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:9E,Popeyes_9_1
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:9F,Bojangles_9_1
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:A0,Zaxbys_9_1
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:A1,RaisingCanes_9_1
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:A2,Wingstop_9_1
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:A3,BWW_9_1
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:A4,Hooters_9_1
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:A5,TwinPeaks_9_1
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:A6,TiltedKilt_9_1
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:A7,Applebees_9_1
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:A8,Chilis_9_1
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:A9,Fridays_9_1
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:AA,OliveGarden_9_1
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:AB,RedLobster_9_1
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:AC,Outback_9_1
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:AD,TexasRoadhouse_9_1
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:AE,LongHorn_9_1
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:AF,CrackerBarrel_9_1
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:B0,BobEvans_9_1
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:B1,Dennys_9_1
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:B2,IHOP_9_1
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:B3,WaffleHouse_9_1
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:B4,Perkins_9_1
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:B5,VillageInn_9_1
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:B6,Shoneys_9_1
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:B7,GoldenCorral_9_1
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:B8,Ryans_9_1
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:B9,Hometown_9_1
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:BA,Sizzler_9_1
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:BB,Ponderosa_9_1
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:BC,Bonanza_9_1
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:BD,Lubys_9_1
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:BE,Furrs_9_1
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:BF,Piccadilly_9_1
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:C0,KW_9_1
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:C1,Morrisons_9_1
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:C2,MCL_9_1
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:C3,Souplantation_9_1
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:C4,SweetTomatoes_9_1
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:C5,Cicis_9_1
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:C6,ChuckECheese_9_1
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:C7,DaveAndBusters_9_1
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:C8,MainEvent_9_1
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:C9,WhiteHouse_9_2
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:CA,Empire_9_2
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:CB,Apple_9_2
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:CC,Microsoft_9_2
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:CD,Facebook_9_2
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:CE,Google_9_2
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:CF,Amazon_9_2
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:D0,Tesla_9_2
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:D1,ApplePark_9_2
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:D2,Oracle_9_2
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:D3,Oracle2_9_2
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:D4,Oracle3_9_2
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:D5,Oracle4_9_2
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:D6,Oracle5_9_2
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:D7,Oracle6_9_2
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:D8,Oracle7_9_2
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:D9,Oracle8_9_2
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:DA,Oracle9_9_2
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:DB,Oracle10_9_2
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:DC,CNN_9_2
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:DD,NBC_9_2
77 W 66th St New York NY,AA:BB:CC:DD:EE:DE,ABC_9_2
51 W 52nd St New York NY,AA:BB:CC:DD:EE:DF,CBS_9_2
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:E0,Fox_9_2
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:E1,TimeWarner_9_2
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:E2,ATT_9_2
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:E3,Verizon_9_2
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:E4,Sprint_9_2
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:E5,SprintHQ_9_2
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:E6,CocaCola_9_2
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:E7,Pepsi_9_2
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:E8,DrPepper_9_2
1 Monster Way Corona CA,AA:BB:CC:DD:EE:E9,Monster_9_2
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:EA,RedBull_9_2
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:EB,Starbucks_9_2
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:EC,Dunkin_9_2
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:ED,McDonalds_9_2
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:EE,BurgerKing_9_2
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:EF,Wendys_9_2
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:F0,TacoBell_9_2
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:F1,KFC_9_2
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:F2,PizzaHut_9_2
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:F3,Dominos_9_2
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:F4,PapaJohns_9_2
1 Subway Way Milford CT,AA:BB:CC:DD:EE:F5,Subway_9_2
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:F6,Chipotle_9_2
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:F7,Panera_9_2
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:F8,ChickfilA_9_2
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:F9,InNOut_9_2
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:FA,FiveGuys_9_2
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:FB,ShakeShack_9_2
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:FC,WhiteCastle_9_2
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:FD,Sonic_9_2
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:FE,Arbys_9_2
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:FF,JackBox_9_2
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:00,CarlsJr_9_2
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:01,Hardees_9_2
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:02,Popeyes_9_2
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:03,Bojangles_9_2
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:04,Zaxbys_9_2
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:05,RaisingCanes_9_2
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:06,Wingstop_9_2
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:07,BWW_9_2
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:08,Hooters_9_2
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:09,TwinPeaks_9_2
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:0A,TiltedKilt_9_2
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:0B,Applebees_9_2
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:0C,Chilis_9_2
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:0D,Fridays_9_2
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:0E,OliveGarden_9_2
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:0F,RedLobster_9_2
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:10,Outback_9_2
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:11,TexasRoadhouse_9_2
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:12,LongHorn_9_2
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:13,CrackerBarrel_9_2
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:14,BobEvans_9_2
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:15,Dennys_9_2
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:16,IHOP_9_2
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:17,WaffleHouse_9_2
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:18,Perkins_9_2
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:19,VillageInn_9_2
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:1A,Shoneys_9_2
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:1B,GoldenCorral_9_2
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:1C,Ryans_9_2
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:1D,Hometown_9_2
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:1E,Sizzler_9_2
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:1F,Ponderosa_9_2
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:20,Bonanza_9_2
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:21,Lubys_9_2
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:22,Furrs_9_2
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:23,Piccadilly_9_2
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:24,KW_9_2
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:25,Morrisons_9_2
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:26,MCL_9_2
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:27,Souplantation_9_2
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:28,SweetTomatoes_9_2
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:29,Cicis_9_2
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:2A,ChuckECheese_9_2
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:2B,DaveAndBusters_9_2
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:2C,MainEvent_9_2
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:2D,WhiteHouse_9_3
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:2E,Empire_9_3
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:2F,Apple_9_3
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:30,Microsoft_9_3
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:31,Facebook_9_3
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:32,Google_9_3
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:33,Amazon_9_3
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:34,Tesla_9_3
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:35,ApplePark_9_3
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:36,Oracle_9_3
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:37,Oracle2_9_3
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:38,Oracle3_9_3
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:39,Oracle4_9_3
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:3A,Oracle5_9_3
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:3B,Oracle6_9_3
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:3C,Oracle7_9_3
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:3D,Oracle8_9_3
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:3E,Oracle9_9_3
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:3F,Oracle10_9_3
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:40,CNN_9_3
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:41,NBC_9_3
77 W 66th St New York NY,AA:BB:CC:DD:EE:42,ABC_9_3
51 W 52nd St New York NY,AA:BB:CC:DD:EE:43,CBS_9_3
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:44,Fox_9_3
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:45,TimeWarner_9_3
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:46,ATT_9_3
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:47,Verizon_9_3
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:48,Sprint_9_3
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:49,SprintHQ_9_3
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:4A,CocaCola_9_3
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:4B,Pepsi_9_3
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:4C,DrPepper_9_3
1 Monster Way Corona CA,AA:BB:CC:DD:EE:4D,Monster_9_3
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:4E,RedBull_9_3
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:4F,Starbucks_9_3
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:50,Dunkin_9_3
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:51,McDonalds_9_3
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:52,BurgerKing_9_3
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:53,Wendys_9_3
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:54,TacoBell_9_3
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:55,KFC_9_3
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:56,PizzaHut_9_3
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:57,Dominos_9_3
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:58,PapaJohns_9_3
1 Subway Way Milford CT,AA:BB:CC:DD:EE:59,Subway_9_3
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:5A,Chipotle_9_3
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:5B,Panera_9_3
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:5C,ChickfilA_9_3
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:5D,InNOut_9_3
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:5E,FiveGuys_9_3
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:5F,ShakeShack_9_3
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:60,WhiteCastle_9_3
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:61,Sonic_9_3
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:62,Arbys_9_3
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:63,JackBox_9_3
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:64,CarlsJr_9_3
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:65,Hardees_9_3
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:66,Popeyes_9_3
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:67,Bojangles_9_3
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:68,Zaxbys_9_3
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:69,RaisingCanes_9_3
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:6A,Wingstop_9_3
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:6B,BWW_9_3
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:6C,Hooters_9_3
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:6D,TwinPeaks_9_3
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:6E,TiltedKilt_9_3
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:6F,Applebees_9_3
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:70,Chilis_9_3
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:71,Fridays_9_3
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:72,OliveGarden_9_3
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:73,RedLobster_9_3
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:74,Outback_9_3
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:75,TexasRoadhouse_9_3
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:76,LongHorn_9_3
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:77,CrackerBarrel_9_3
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:78,BobEvans_9_3
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:79,Dennys_9_3
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:7A,IHOP_9_3
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:7B,WaffleHouse_9_3
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:7C,Perkins_9_3
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:7D,VillageInn_9_3
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:7E,Shoneys_9_3
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:7F,GoldenCorral_9_3
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:80,Ryans_9_3
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:81,Hometown_9_3
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:82,Sizzler_9_3
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:83,Ponderosa_9_3
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:84,Bonanza_9_3
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:85,Lubys_9_3
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:86,Furrs_9_3
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:87,Piccadilly_9_3
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:88,KW_9_3
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:89,Morrisons_9_3
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:8A,MCL_9_3
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:8B,Souplantation_9_3
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:8C,SweetTomatoes_9_3
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:8D,Cicis_9_3
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:8E,ChuckECheese_9_3
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:8F,DaveAndBusters_9_3
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:90,MainEvent_9_3
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:91,WhiteHouse_9_4
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:92,Empire_9_4
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:93,Apple_9_4
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:94,Microsoft_9_4
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:95,Facebook_9_4
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:96,Google_9_4
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:97,Amazon_9_4
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:98,Tesla_9_4
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:99,ApplePark_9_4
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:9A,Oracle_9_4
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:9B,Oracle2_9_4
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:9C,Oracle3_9_4
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:9D,Oracle4_9_4
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:9E,Oracle5_9_4
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:9F,Oracle6_9_4
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:A0,Oracle7_9_4
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:A1,Oracle8_9_4
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:A2,Oracle9_9_4
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:A3,Oracle10_9_4
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:A4,CNN_9_4
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:A5,NBC_9_4
