lat,lon,bssid,ssid,address
42.94613766900492,-83.72912846850328,2C:79:A2:D6:56:4A,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613766900492,-83.72912846850328,74:49:EA:D2:7D:F8,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613766900492,-83.72912846850328,F0:9E:14:8D:10:8D,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613794585541,-83.72942391429274,5C:5B:35:DD:36:53,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613794585541,-83.72942391429274,79:64:F2:73:C8:B7,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613826438045,-83.72873295530407,5C:5B:35:DE:E2:41,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613826438045,-83.72873295530407,5C:5B:35:DE:E2:43,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613826438045,-83.72873295530407,5C:5B:35:DE:E2:45,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613826438045,-83.72873295530407,5C:5B:35:DE:E2:46,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613826438045,-83.72873295530407,5C:5B:35:DE:E2:47,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613826438045,-83.72873295530407,5C:5B:35:E5:0C:61,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613826438045,-83.72873295530407,5C:5B:35:E5:0C:62,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613826438045,-83.72873295530407,5C:5B:35:E5:0C:64,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613826438045,-83.72873295530407,5C:5B:35:E5:0C:65,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613826438045,-83.72873295530407,5C:5B:35:E5:0C:66,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461383673509,-83.72913612734841,5C:5B:35:DD:38:F1,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461383673509,-83.72913612734841,5C:5B:35:DD:38:F2,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461383673509,-83.72913612734841,5C:5B:35:DE:EB:93,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461383673509,-83.72913612734841,5C:5B:35:DE:F5:26,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461383673509,-83.72913612734841,5C:5B:35:DF:06:F2,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461383673509,-83.72913612734841,5C:5B:35:DF:10:C5,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461383673509,-83.72913612734841,BA:A5:35:84:C8:0D,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461383673509,-83.72913612734841,BA:A5:35:84:C8:0F,CBCI-C80A,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94613842196472,-83.72942423939539,79:1A:C9:1C:7B:C0,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614018276305,-83.72915749641629,5C:5B:35:DE:F9:71,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461405566007,-83.72811959807213,6E:B6:0B:77:49:B9,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461405566007,-83.72811959807213,79:D6:3B:4C:76:49,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946140575974525,-83.72880978705413,65:40:BF:05:BD:47,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946140802511266,-83.7294258649086,5C:5B:35:62:53:24,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946140802511266,-83.7294258649086,5C:5B:35:62:53:26,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946140802511266,-83.7294258649086,5C:5B:35:DF:0E:71,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946140802511266,-83.7294258649086,5C:5B:35:DF:0E:72,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946140802511266,-83.7294258649086,5C:5B:35:DF:0E:B2,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946140802511266,-83.7294258649086,5C:5B:35:E5:12:D1,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614091107255,-83.72837804074408,5C:5B:35:DE:F2:53,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614113114883,-83.72924396721062,36:76:C1:D4:9D:2B,CHEVROLET8569,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614113114883,-83.72924396721062,D4:20:B0:1F:29:E3,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614113114883,-83.72924396721062,D4:20:B0:1F:29:E4,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614113114883,-83.72924396721062,D4:20:B0:86:F2:93,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614113114883,-83.72924396721062,D4:20:B0:86:F2:94,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614113114883,-83.72924396721062,D4:20:B0:86:F2:95,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614113114883,-83.72924396721062,D4:20:B0:86:F2:96,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614127862058,-83.72942619001125,26:F7:1A:3D:10:A6,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614127862058,-83.72942619001125,64:ED:1A:C1:21:5E,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614130717134,-83.72918174508882,76:5C:60:85:35:37,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946141357093104,-83.72448884232061,310260_42748_5894669,T-Mobile USA,"US Route 23, Flint, Michigan 48105, United States"
42.946141357093104,-83.72448884232061,F8:96:FE:57:0E:47,myGMC2781,"US Route 23, Flint, Michigan 48105, United States"
42.946141357093104,-83.72448884232061,FA:6D:CC:BB:68:CC,myGMC 68CC,"US Route 23, Flint, Michigan 48105, United States"
42.94614168537451,-83.72912843071208,61:05:9C:F4:14:7B,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614168537451,-83.72912843071208,68:D8:82:2F:F3:AD,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946143188065115,-83.72811933382377,4F:DD:07:17:F8:6E,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614365916713,-83.72942781552449,5C:5B:35:DE:E9:E3,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614413527644,-83.72942814062714,1E:57:18:9C:CF:17,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614413527644,-83.72942814062714,50:B5:69:82:30:95,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614413527644,-83.72942814062714,5C:5B:35:1F:8D:1F,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614485493359,-83.72920116833416,66:D1:54:91:FA:16,pharmacy,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614485493359,-83.72920116833416,C4:49:BB:E4:30:F8,WiFi Hotspot 5939,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614485493359,-83.72920116833416,D4:20:B0:80:2F:15,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946144996665396,-83.72867197627824,5C:5B:35:DD:35:D7,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946144996665396,-83.72867197627824,5C:5B:35:DD:37:81,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946144996665396,-83.72867197627824,5C:5B:35:DD:37:83,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946144996665396,-83.72867197627824,5C:5B:35:DE:F2:31,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946144996665396,-83.72867197627824,94:BF:C4:DE:A9:D8,@Hyatt_Colleague,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946145087495054,-83.72942879083242,5C:5B:35:D0:12:28,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614539757234,-83.7291625840433,5C:5B:35:DF:13:02,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:D8:C4:96,mprotek,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:D8:DD:91,red5,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:D8:DD:92,meijerwifi,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:D8:DD:93,,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:D8:DD:94,meijer-corp,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:D8:DD:95,meijer-vendor,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:D8:DD:96,mprotek,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:D8:DD:97,.p,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DE:E2:65,meijer-vendor,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DE:F1:94,,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DE:F2:31,red5,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DE:F5:24,,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DF:0E:71,paxar,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DF:0F:04,,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DF:12:A1,red5,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DF:12:A3,,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DF:12:A4,meijer-corp,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DF:12:A5,meijer-vendor,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DF:12:A6,mprotek,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:DF:12:A7,.p,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:E4:F2:84,,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:E4:F2:85,meijer-vendor,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:E4:F2:86,mprotek,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:E5:12:11,red5,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:E5:12:12,meijerwifi,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:E5:12:13,,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:E5:12:14,meijer-corp,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:E5:12:15,meijer-vendor,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,5C:5B:35:E5:12:16,mprotek,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,D4:20:B0:1F:29:E1,paxar,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,D4:20:B0:1F:29:E2,red5,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614541136513,-83.72763419261169,D4:20:B0:1F:29:E3,meijer-vendor,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94614553854149,-83.72835130424757,4D:97:8A:17:DE:A5,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614553854149,-83.72835130424757,4F:4A:63:59:06:70,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614553854149,-83.72835130424757,ED:AB:3C:33:C4:66,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614553854149,-83.72835130424757,FD:E0:2C:AF:92:D3,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614556360437,-83.72942911593506,4C:A6:A9:83:E6:BE,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614564064899,-83.7291076023197,5C:5B:35:D8:46:A7,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614564064899,-83.7291076023197,5C:5B:35:D9:0D:07,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614564064899,-83.7291076023197,5C:5B:35:DD:38:4A,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614564064899,-83.7291076023197,5C:5B:35:DE:E1:E2,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614564064899,-83.7291076023197,5C:5B:35:DF:0E:46,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614583387346,-83.72840980725735,5C:5B:35:DD:35:F1,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614583387346,-83.72840980725735,5C:5B:35:DD:35:F4,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614583387346,-83.72840980725735,5C:5B:35:DD:35:F5,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614583387346,-83.72840980725735,5C:5B:35:DD:35:F6,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614583387346,-83.72840980725735,5C:5B:35:DD:36:34,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614583387346,-83.72840980725735,5C:5B:35:DD:36:35,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614583387346,-83.72840980725735,5C:5B:35:DD:36:36,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614583387346,-83.72840980725735,5C:5B:35:DD:36:37,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614651582299,-83.72942976614036,5C:5B:35:D8:E2:74,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614651582299,-83.72942976614036,5C:5B:35:DF:10:32,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614651582299,-83.72942976614036,5C:5B:35:DF:10:33,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614651582299,-83.72942976614036,5C:5B:35:DF:10:34,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614651582299,-83.72942976614036,5C:5B:35:DF:13:01,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614651582299,-83.72942976614036,5C:5B:35:DF:13:03,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614651582299,-83.72942976614036,5C:5B:35:E5:12:14,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614651582299,-83.72942976614036,5C:5B:35:E5:12:16,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614680003818,-83.72913404923834,53:95:D9:97:7B:13,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614680003818,-83.72913404923834,D4:20:B0:80:5D:9B,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,4E:73:D3:E4:50:2F,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:D9:0D:21,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:D9:0D:22,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DE:D0:74,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DE:E9:C1,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DE:E9:C3,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DE:E9:C4,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DE:E9:C5,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DE:E9:C6,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DE:EF:25,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DE:F1:94,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DF:09:D3,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DF:09:D4,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DF:09:D5,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DF:09:D6,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DF:0F:73,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,5C:5B:35:DF:0F:75,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,75:A0:34:7E:49:BA,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946147897557054,-83.72921326345705,F4:20:15:41:7A:A3,[LG] webOS TV UT7570PUB,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461480013897,-83.72841254695165,44:15:01:30:6E:17,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461480013897,-83.72841254695165,5C:5B:35:D8:C4:72,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461480013897,-83.72841254695165,5C:5B:35:D8:E3:22,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461480013897,-83.72841254695165,5C:5B:35:DF:0E:51,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461480013897,-83.72841254695165,72:F3:21:D7:F4:CD,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.9461480013897,-83.72841254695165,AA:24:15:1B:9A:66,Sonny’s iPhone,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946148853281265,-83.72880766308842,5C:14:D5:0E:65:C2,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614937247885,-83.72943171675624,5C:5B:35:D8:E0:21,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614937247885,-83.72943171675624,5C:5B:35:D8:E0:22,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614937247885,-83.72943171675624,5C:5B:35:D8:E0:26,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614937247885,-83.72943171675624,5C:5B:35:D8:F3:26,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614937247885,-83.72943171675624,5C:5B:35:DF:0E:B4,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614937247885,-83.72943171675624,5C:5B:35:DF:0E:B5,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614937247885,-83.72943171675624,5C:5B:35:DF:0F:03,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614937247885,-83.72943171675624,5C:5B:35:DF:0F:05,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94614937247885,-83.72943171675624,5C:5B:35:DF:0F:06,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946149848588156,-83.72943204185887,5C:5B:35:D0:12:32,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946149848588156,-83.72943204185887,69:CF:D9:85:3B:87,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946149848588156,-83.72943204185887,7D:55:9A:70:26:D5,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150178126295,-83.72915845421308,5C:5B:35:DD:37:D4,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150178126295,-83.72915845421308,5C:5B:35:DD:38:65,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150178126295,-83.72915845421308,5C:5B:35:DD:38:D2,meijerwifi,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150178126295,-83.72915845421308,5C:5B:35:DF:06:F4,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150178126295,-83.72915845421308,5C:5B:35:DF:10:E6,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150178126295,-83.72915845421308,C2:B5:13:66:B0:40,CHEVROLET4325,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150178126295,-83.72915845421308,D4:20:B0:1F:29:E2,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615020530353,-83.72811862916149,EE:5B:AD:89:B2:E0,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615032469746,-83.72943236696152,5C:5B:35:1F:8A:68,st044bt07,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615032469746,-83.72943236696152,71:6C:3C:B2:64:A4,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615036293958,-83.72817632308542,28:38:5C:4B:1E:18,HotspottmRP,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615036293958,-83.72817632308542,30:DF:17:3E:9C:F0,Smartphone_connect_3e9cf0,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615036293958,-83.72817632308542,310260_42748_5894669,T-Mobile USA,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615036293958,-83.72817632308542,D4:20:B0:1F:29:F1,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615036293958,-83.72817632308542,D4:20:B0:1F:29:F2,meijer-corp,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615036293958,-83.72817632308542,D4:20:B0:1F:29:F3,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615036293958,-83.72817632308542,D4:20:B0:1F:29:F4,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150438966136,-83.72840720638173,02:92:A5:A6:E0:C9,myBuick24,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150438966136,-83.72840720638173,02:92:A5:AE:E0:C9,myBuick24,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150438966136,-83.72840720638173,5C:5B:35:DE:F2:37,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150438966136,-83.72840720638173,5C:5B:35:E5:0C:41,red5,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150438966136,-83.72840720638173,5C:5B:35:E5:0C:43,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150438966136,-83.72840720638173,5C:5B:35:E5:0C:45,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150438966136,-83.72840720638173,5C:5B:35:E5:0C:46,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150438966136,-83.72840720638173,BC:82:5D:6B:47:38,WiFi Hotspot 7009,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150438966136,-83.72840720638173,FA:6D:CC:98:A1:DD,myChevrolet A1DD,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150613507186,-83.72863175598944,5C:5B:35:D8:E3:24,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150613507186,-83.72863175598944,5C:5B:35:DD:37:85,meijer-vendor,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150613507186,-83.72863175598944,5C:5B:35:DD:37:86,mprotek,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150613507186,-83.72863175598944,5C:5B:35:DD:37:87,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150613507186,-83.72863175598944,5C:5B:35:E4:F2:81,paxar,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150613507186,-83.72863175598944,5C:5B:35:E5:0C:47,.p,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946150613507186,-83.72863175598944,BC:82:5D:B8:98:BC,Harolds,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615080080678,-83.72943269206417,4D:88:62:67:56:BD,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:D8:E2:93,meijerwifi,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:D8:F3:22,meijerwifi,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:D8:F3:24,meijer-corp,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:DE:EB:77,.p,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:DE:EE:06,,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:DE:F0:A6,,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:DE:F0:A8,mprotek,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:DE:F1:71,red5,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:DE:F1:73,,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:DE:F1:76,mprotek,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:DE:F2:37,.p,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:DF:10:54,,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:DF:10:86,mprotek,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:DF:12:A5,meijer-vendor,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:E5:12:17,.p,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.94615083352992,-83.72769099532371,5C:5B:35:E5:12:35,meijer-vendor,"5420 Hill 23 Drive, Flint, Michigan 48507, United States"
42.946151117464865,-83.72846670380862,5C:5B:35:E5:12:34,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946151117464865,-83.72846670380862,BC:82:5D:B8:98:BC,Harolds,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946151117464865,-83.72846670380862,D2:21:F9:98:21:A7,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946151117464865,-83.72846670380862,D2:21:F9:A8:21:A7,,"2474 Hill Road, Flint, Michigan 48507, United States"
42.946151117464865,-83.72846670380862,D2:21:F9:B8:21:A7,JimmyJohnsStore,"2474 Hill Road, Flint, Michigan 48507, United States"
